marca_busqueda;modelo;precio_€;kilometros;año;potencia;motor;fecha_captura;ext_kW;ext_CV;tipo_motor_normalizado;fecha_matriculacion;qa_flags
Fiat;Fiat Punto 1.2 S&S 51kW E6;7600;138200.0;04/2018;1.2 S&S 51kW E6;Gasolina;2026-01-19 01:19:00;51.0;69.0;Gasolina;2018-04-01;OK
Fiat;Fiat Ducato Fg. 33 2.2BlueHDi L2 H1 103KW;27500;1.0;10/2025;Fg. 33 2.2BlueHDi L2 H1 103KW;Diésel;2026-01-19 01:19:00;103.0;140.0;Diésel;2025-10-01;OK
Fiat;Fiat 500 1.2 Lounge;8790;119000.0;03/2018;51 kW (69 CV);Gasolina;2026-01-19 01:18:00;51.0;69.0;Gasolina;2018-03-01;OK
Fiat;Fiat Panda 1.0 Hybrid 70CV Garmin;10350;59707.0;06/2023;1.0 Hybrid 70CV Garmin;Electro/Gasolina;2026-01-19 01:18:00;51.5;70.0;Híbrido (HEV/MHEV);2023-06-01;OK
Fiat;Fiat 500 1.0 Hybrid 70CV Dolcevita;9850;81964.0;06/2023;1.0 Hybrid 70CV Dolcevita;Electro/Gasolina;2026-01-19 01:18:00;51.5;70.0;Híbrido (HEV/MHEV);2023-06-01;OK
Fiat;Fiat 500X 1.0 Firefly S&S Dolcevita Connect;15500;43000.0;01/2022;88 kW (120 CV);Gasolina;2026-01-19 01:18:00;88.0;120.0;Gasolina;2022-01-01;OK
Fiat;Fiat 500 1.2 Lounge;10900;52196.0;07/2019;51 kW (69 CV);Gasolina;2026-01-19 01:18:00;51.0;69.0;Gasolina;2019-07-01;OK
Fiat;Fiat Punto 1.2 8v Easy 51kW (69CV) S&S Gasolina;5990;99990.0;02/2016;1.2 8v Easy 51kW (69CV) S&S Gasolina;1.2 8V Easy 51Kw (69Cv) S&S Gasolina;2026-01-19 01:18:00;51.0;69.0;Gasolina;2016-02-01;OK
Fiat;Fiat 500 1.3 16v Multijet 75 CV Sport;4690;154407.0;02/2008;1.3 16v Multijet 75 CV Sport;Diésel;2026-01-19 01:18:00;55.2;75.0;Diésel;2008-02-01;OK
Fiat;Fiat 500 Club 1.0 Hybrid 51KW (70 CV);12900;35747.0;10/2022;Club 1.0 Hybrid 51KW (70 CV);Electro/Gasolina;2026-01-19 01:18:00;51.0;70.0;Híbrido (HEV/MHEV);2022-10-01;OK
Fiat;Fiat 500C 1.0 Hybrid Dolcevita 52kW;13046;27904.0;01/2024;1.0 Hybrid Dolcevita 52kW;Gasolina;2026-01-19 01:18:00;52.0;71.0;Gasolina;2024-01-01;OK
Fiat;Fiat Dobló Combi 1.5BlueHDI L1 H1 Aut. 96KW;24990;5.0;01/2026;Dobló Combi 1.5BlueHDI L1 H1 Aut. 96KW;Diésel;2026-01-19 01:18:00;96.0;131.0;Diésel;2026-01-01;OK
Fiat;Fiat Fiorino Panorama 1.7DS;2800;315000.0;12/2015;44 kW (60 CV);Diésel;2026-01-19 01:18:00;44.0;60.0;Diésel;2015-12-01;OK
Fiat;Fiat Panda 1.0 70CV Cross Hybrid;11950;48480.0;01/2024;1.0 70CV Cross Hybrid;Electro/Gasolina;2026-01-19 01:18:00;51.5;70.0;Híbrido (HEV/MHEV);2024-01-01;OK
Fiat;Fiat 500 1.2 Lounge;9490;95000.0;06/2019;51 kW (69 CV);Gasolina;2026-01-19 01:18:00;51.0;69.0;Gasolina;2019-06-01;OK
Fiat;Fiat Panda 1.3 Lounge 70kW;7990;103000.0;11/2017;1.3 Lounge 70kW;Diésel;2026-01-19 01:18:00;70.0;95.0;Diésel;2017-11-01;OK
Fiat;Fiat Ducato Ducato Fg. 35 2.3Mjt Medio T.A. 130 E5;19500;140000.0;02/2019;96 kW (131 CV);Diésel;2026-01-19 01:18:00;96.0;131.0;Diésel;2019-02-01;OK
Fiat;Fiat Panda 1.2 Gasolina/GLP Lounge;7750;175342.0;06/2018;51 kW (69 CV);1.2 Gasolina/Glp Lounge;2026-01-19 01:18:00;51.0;69.0;Gas Licuado (GLP);2018-06-01;OK
Fiat;Fiat 500 1.0 GSE S;11499;72000.0;09/2020;51 kW (69 CV);Gasolina;2026-01-19 01:16:00;51.0;69.0;Gasolina;2020-09-01;OK
Fiat;Fiat 500 1.0 Hybrid Dolcevita 52kW;11100;59000.0;11/2022;1.0 Hybrid Dolcevita 52kW;Gasolina;2026-01-19 01:16:00;52.0;71.0;Gasolina;2022-11-01;OK
Fiat;Fiat Talento 1598 107 kW / 145 CV;26390;42267.0;08/2018;1598 107 kW / 145 CV;Diésel;2026-01-19 01:16:00;107.0;145.0;Diésel;2018-08-01;OK
Fiat;Fiat Tipo 1.6 Multijet Life 95KW;11990;84217.0;12/2021;1.6 Multijet Life 95KW;Diésel;2026-01-19 01:16:00;95.0;129.0;Diésel;2021-12-01;OK
Fiat;Fiat 500X Cross 1.6 MultiJet 120cv S&S Cross;13490;133500.0;01/2020;Cross 1.6 MultiJet 120cv S&S Cross;Diésel;2026-01-19 01:16:00;88.3;120.0;Diésel;2020-01-01;OK
Fiat;Fiat Panda 1.0 Gse City Cross Hybrid;10990;38000.0;07/2022;51 kW (69 CV);Gasolina;2026-01-19 01:16:00;51.0;69.0;Gasolina;2022-07-01;OK
Fiat;Fiat 500X Todoterreno 150cv Automático de 5 Puertas;14490;75054.0;11/2020;Todoterreno 150cv Automático de 5 Puertas;Gasolina;2026-01-19 01:16:00;110.3;150.0;Gasolina;2020-11-01;OK
Fiat;Fiat Qubo 1.4 Easy;9470;57563.0;05/2019;57 kW (77 CV);Gasolina;2026-01-19 01:16:00;57.0;77.0;Gasolina;2019-05-01;OK
Fiat;Fiat Panda 1.0 Hybrid 51kW (70cv);186001;16.0;01/2026;1.0 Hybrid 51kW (70cv);Electro/Gasolina;2026-01-19 01:16:00;51.0;70.0;Híbrido (HEV/MHEV);2026-01-01;OK
Fiat;Fiat 500 1.2 Lounge;9713;65852.0;12/2016;51 kW (69 CV);Gasolina;2026-01-19 01:16:00;51.0;69.0;Gasolina;2016-12-01;OK
Fiat;Fiat 600 600e 115kw 54kwh Red;27630;13.0;02/2025;600e 115kw 54kwh Red;Eléctrico;2026-01-19 01:16:00;115.0;157.0;Eléctrico (BEV);2025-02-01;OK
Fiat;Fiat Panda 1.3 Lounge 75cv Diése E5+l;7490;95546.0;01/2015;1.3 Lounge 75cv Diése E5+l;Diésel;2026-01-19 01:14:00;55.2;75.0;Diésel;2015-01-01;OK
Fiat;Fiat Tipo Sedán 1.3 Multijet II Lounge;7990;133138.0;11/2017;70 kW (95 CV);Diésel;2026-01-19 01:14:00;70.0;95.0;Diésel;2017-11-01;OK
Fiat;Fiat Tipo 1.4 16v Lounge 70kW (95CV) gasolina;8990;51327.0;01/2018;1.4 16v Lounge 70kW (95CV) gasolina;1.4 16V Lounge 70Kw (95Cv) Gasolina;2026-01-19 01:14:00;70.0;95.0;Gasolina;2018-01-01;OK
Fiat;Fiat Tipo 1.4 Lounge;7400;165000.0;10/2016;70 kW (95 CV);Gasolina;2026-01-19 01:14:00;70.0;95.0;Gasolina;2016-10-01;OK
Fiat;Fiat Scudo MT 6 BUSINESS l1h1 102CV;157001;158000.0;06/2022;Scudo MT 6 BUSINESS l1h1 102CV;Diésel;2026-01-19 01:14:00;75.0;102.0;Diésel;2022-06-01;OK
Fiat;Fiat 500 1.0 MHEV DOLCEVITA 70 3P;13205;28889.0;03/2023;52 kW (71 CV);Gasolina;2026-01-19 01:14:00;52.0;71.0;Gasolina;2023-03-01;OK
Fiat;Fiat Talento 2.0 145 Ecojet SX;23332;22510.0;09/2021;107 kW (145 CV);Diésel;2026-01-19 01:13:00;107.0;145.0;Diésel;2021-09-01;OK
Fiat;Fiat Panda 1.2 Easy;7490;69100.0;12/2020;51 kW (69 CV);Gasolina;2026-01-19 01:13:00;51.0;69.0;Gasolina;2020-12-01;OK
Fiat;Fiat 500 Cult 1.0 Hybrid 51KW (70 CV);9490;48556.0;06/2023;Cult 1.0 Hybrid 51KW (70 CV);Electro/Gasolina;2026-01-19 01:13:00;51.0;70.0;Híbrido (HEV/MHEV);2023-06-01;OK
Fiat;Fiat Panda Hybrid 1.0 51kw (70CV);8490;59352.0;11/2023;Hybrid 1.0 51kw (70CV);Electro/Gasolina;2026-01-19 01:13:00;51.0;70.0;Híbrido (HEV/MHEV);2023-11-01;OK
